10_pattern,10_prize,10_total,10_winners,11_pattern,11_prize,11_total,11_winners,12_pattern,12_prize,12_total,12_winners,1_pattern,1_prize,1_total,1_winners,2_pattern,2_prize,2_total,2_winners,3_pattern,3_prize,3_total,3_winners,4_pattern,4_prize,4_total,4_winners,5_pattern,5_prize,5_total,5_winners,6_pattern,6_prize,6_total,6_winners,7_pattern,7_prize,7_total,7_winners,8_pattern,8_prize,8_total,8_winners,9_pattern,9_prize,9_total,9_winners,draw_date,draw_id,game,letter,numbers,raw_text,source,super_prize_pattern,super_prize_prize,super_prize_total,super_prize_winners,url
First 2 Numbers Correct,Rs. 80.00,"Rs. 574,800.00",7185,First Number Correct,Rs. 40.00,"Rs. 2,599,800.00",64995,Letter Correct,Rs. 40.00,"Rs. 1,046,360.00",26159,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,110,000.00",74,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,436,000.00",718,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,447,400.00",7237,Last Number Correct,Rs. 40.00,"Rs. 2,869,920.00",71748,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 154,000.00",77,First 3 Numbers Correct,Rs. 200.00,"Rs. 145,600.00",728,2025-07-20,5896,mahajana_sampatha,F,05;02;06;01;03;08,"5896 Sunday July 20, 2025 F 5 2 6 1 3 8",nlb,Letter and 6 Numbers Correct,"Rs. 24,850,388.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 658,720.00",8234,First Number Correct,Rs. 40.00,"Rs. 3,000,080.00",75002,Letter Correct,Rs. 40.00,"Rs. 1,200,840.00",30021,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,275,000.00",85,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,646,000.00",823,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,667,800.00",8339,Last Number Correct,Rs. 40.00,"Rs. 3,300,360.00",82509,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 168,000.00",84,First 3 Numbers Correct,Rs. 200.00,"Rs. 163,400.00",817,2025-07-19,5895,mahajana_sampatha,X,01;07;04;03;01;06,"5895 Saturday July 19, 2025 X 1 7 4 3 1 6",nlb,Letter and 6 Numbers Correct,"Rs. 24,602,948.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 692,640.00",8658,First Number Correct,Rs. 40.00,"Rs. 3,148,800.00",78720,Letter Correct,Rs. 40.00,"Rs. 1,255,000.00",31375,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,736,000.00",868,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,748,200.00",8741,Last Number Correct,Rs. 40.00,"Rs. 3,465,160.00",86629,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 173,800.00",869,2025-07-18,5894,mahajana_sampatha,X,08;02;09;04;01;07,"5894 Friday July 18, 2025 X 8 2 9 4 1 7",nlb,Letter and 6 Numbers Correct,"Rs. 24,313,988.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 680,560.00",8507,First Number Correct,Rs. 40.00,"Rs. 3,094,800.00",77370,Letter Correct,Rs. 40.00,"Rs. 1,242,800.00",31070,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,275,000.00",85,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,736,000.00",868,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,725,800.00",8629,Last Number Correct,Rs. 40.00,"Rs. 3,408,240.00",85206,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 1,000,000.00",10,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 169,600.00",848,2025-07-17,5893,mahajana_sampatha,T,01;03;02;00;08;02,"5893 Thursday July 17, 2025 T 1 3 2 0 8 2",nlb,Letter and 6 Numbers Correct,"Rs. 24,069,508.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 689,840.00",8623,First Number Correct,Rs. 40.00,"Rs. 3,128,360.00",78209,Letter Correct,Rs. 40.00,"Rs. 1,255,960.00",31399,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,245,000.00",83,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,736,000.00",868,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,738,800.00",8694,Last Number Correct,Rs. 40.00,"Rs. 3,445,040.00",86126,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 172,400.00",862,2025-07-16,5892,mahajana_sampatha,L,05;06;09;05;04;01,"5892 Wednesday July 16, 2025 L 5 6 9 5 4 1",nlb,Letter and 6 Numbers Correct,"Rs. 23,780,508.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 690,160.00",8627,First Number Correct,Rs. 40.00,"Rs. 3,136,840.00",78421,Letter Correct,Rs. 40.00,"Rs. 1,256,960.00",31424,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,746,000.00",873,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,748,200.00",8741,Last Number Correct,Rs. 40.00,"Rs. 3,447,720.00",86193,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 173,400.00",867,2025-07-15,5891,mahajana_sampatha,U,04;06;09;09;08;08,"5891 Tuesday July 15, 2025 U 4 6 9 9 8 8",nlb,Letter and 6 Numbers Correct,"Rs. 23,492,324.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 689,840.00",8623,First Number Correct,Rs. 40.00,"Rs. 3,126,480.00",78162,Letter Correct,Rs. 40.00,"Rs. 1,248,040.00",31201,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,748,000.00",874,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,731,600.00",8658,Last Number Correct,Rs. 40.00,"Rs. 3,437,400.00",85935,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,000.00",875,2025-07-14,5890,mahajana_sampatha,Y,05;07;00;00;00;00,"5890 Monday July 14, 2025 Y 5 7 0 0 0 0",nlb,Letter and 6 Numbers Correct,"Rs. 23,221,676.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 571,440.00",7143,First Number Correct,Rs. 40.00,"Rs. 2,620,000.00",65500,Letter Correct,Rs. 40.00,"Rs. 1,043,920.00",26098,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,125,000.00",75,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,442,000.00",721,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,458,800.00",7294,Last Number Correct,Rs. 40.00,"Rs. 2,884,520.00",72113,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 140,000.00",70,First 3 Numbers Correct,Rs. 200.00,"Rs. 147,000.00",735,2025-07-13,5889,mahajana_sampatha,J,01;01;08;08;02;01,"5889 Sunday July 13, 2025 J 1 1 8 8 2 1",nlb,Letter and 6 Numbers Correct,"Rs. 23,050,372.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 656,880.00",8211,First Number Correct,Rs. 40.00,"Rs. 2,985,360.00",74634,Letter Correct,Rs. 40.00,"Rs. 1,189,920.00",29748,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,230,000.00",82,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,650,000.00",825,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,656,000.00",8280,Last Number Correct,Rs. 40.00,"Rs. 3,282,040.00",82051,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 164,000.00",82,First 3 Numbers Correct,Rs. 200.00,"Rs. 166,200.00",831,2025-07-12,5888,mahajana_sampatha,N,03;05;01;09;07;09,"5888 Saturday July 12, 2025 N 3 5 1 9 7 9",nlb,Letter and 6 Numbers Correct,"Rs. 22,803,252.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 676,640.00",8458,First Number Correct,Rs. 40.00,"Rs. 3,065,680.00",76642,Letter Correct,Rs. 40.00,"Rs. 1,223,400.00",30585,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,245,000.00",83,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,720,000.00",860,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,705,200.00",8526,Last Number Correct,Rs. 40.00,"Rs. 3,375,400.00",84385,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 168,600.00",843,2025-07-11,5887,mahajana_sampatha,Y,06;03;07;05;07;03,"5887 Friday July 11, 2025 Y 6 3 7 5 7 3",nlb,Letter and 6 Numbers Correct,"Rs. 22,525,676.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 391,360.00",4892,First Number Correct,Rs. 40.00,"Rs. 1,766,720.00",44168,Letter Correct,Rs. 40.00,"Rs. 711,200.00",17780,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 400,000.00",4,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 735,000.00",49,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 992,000.00",496,Last 2 Numbers Correct,Rs. 200.00,"Rs. 983,200.00",4916,Last Number Correct,Rs. 40.00,"Rs. 1,941,040.00",48526,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 400,000.00",4,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 96,000.00",48,First 3 Numbers Correct,Rs. 200.00,"Rs. 100,000.00",500,2025-07-10,5886,mahajana_sampatha,C,05;01;09;03;09;02,"5886 Thursday July 10, 2025 C 5 1 9 3 9 2",nlb,Letter and 6 Numbers Correct,"Rs. 22,525,676.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 690,480.00",8631,First Number Correct,Rs. 40.00,"Rs. 3,137,160.00",78429,Letter Correct,Rs. 40.00,"Rs. 1,251,960.00",31299,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,335,000.00",89,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,752,000.00",876,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,748,200.00",8741,Last Number Correct,Rs. 40.00,"Rs. 3,450,360.00",86259,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 166,000.00",83,First 3 Numbers Correct,Rs. 200.00,"Rs. 171,200.00",856,2025-07-09,5885,mahajana_sampatha,U,03;00;09;04;07;05,"5885 Wednesday July 09, 2025 U 3 0 9 4 7 5",nlb,Letter and 6 Numbers Correct,"Rs. 22,232,468.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 698,160.00",8727,First Number Correct,Rs. 40.00,"Rs. 3,196,040.00",79901,Letter Correct,Rs. 40.00,"Rs. 1,278,080.00",31952,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,260,000.00",84,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,780,000.00",890,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,770,400.00",8852,Last Number Correct,Rs. 40.00,"Rs. 3,514,840.00",87871,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 180,000.00",90,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,400.00",877,2025-07-08,5884,mahajana_sampatha,D,01;06;02;04;03;00,"5884 Tuesday July 08, 2025 D 1 6 2 4 3 0",nlb,Letter and 6 Numbers Correct,"Rs. 21,899,812.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 699,200.00",8740,First Number Correct,Rs. 40.00,"Rs. 3,172,760.00",79319,Letter Correct,Rs. 40.00,"Rs. 1,266,160.00",31654,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,275,000.00",85,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,780,000.00",890,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,761,600.00",8808,Last Number Correct,Rs. 40.00,"Rs. 3,486,720.00",87168,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 178,000.00",89,First 3 Numbers Correct,Rs. 200.00,"Rs. 176,400.00",882,2025-07-07,5883,mahajana_sampatha,K,00;07;01;01;04;05,"5883 Monday July 07, 2025 K 0 7 1 1 4 5",nlb,Letter and 6 Numbers Correct,"Rs. 21,605,380.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 580,320.00",7254,First Number Correct,Rs. 40.00,"Rs. 2,656,280.00",66407,Letter Correct,Rs. 40.00,"Rs. 1,060,960.00",26524,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,140,000.00",76,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,468,000.00",734,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,478,400.00",7392,Last Number Correct,Rs. 40.00,"Rs. 2,922,840.00",73071,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 160,000.00",80,First 3 Numbers Correct,Rs. 200.00,"Rs. 146,600.00",733,2025-07-06,5882,mahajana_sampatha,Z,08;02;07;06;05;05,"5882 Sunday July 06, 2025 Z 8 2 7 6 5 5",nlb,Letter and 6 Numbers Correct,"Rs. 21,467,740.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 670,960.00",8387,First Number Correct,Rs. 40.00,"Rs. 3,049,000.00",76225,Letter Correct,Rs. 40.00,"Rs. 1,227,360.00",30684,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,260,000.00",84,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,690,000.00",845,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,694,200.00",8471,Last Number Correct,Rs. 40.00,"Rs. 3,360,560.00",84014,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 167,800.00",839,2025-07-05,5881,mahajana_sampatha,V,00;08;01;08;03;04,"5881 Saturday July 05, 2025 V 0 8 1 8 3 4",nlb,Letter and 6 Numbers Correct,"Rs. 21,175,356.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 699,280.00",8741,First Number Correct,Rs. 40.00,"Rs. 3,180,880.00",79522,Letter Correct,Rs. 40.00,"Rs. 1,277,800.00",31945,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,320,000.00",88,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,782,000.00",891,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,767,600.00",8838,Last Number Correct,Rs. 40.00,"Rs. 3,499,280.00",87482,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 174,000.00",87,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,400.00",877,2025-07-04,5880,mahajana_sampatha,W,05;08;06;04;02;03,"5880 Friday July 04, 2025 W 5 8 6 4 2 3",nlb,Letter and 6 Numbers Correct,"Rs. 20,862,924.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 698,400.00",8730,First Number Correct,Rs. 40.00,"Rs. 3,151,920.00",78798,Letter Correct,Rs. 40.00,"Rs. 1,262,800.00",31570,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,365,000.00",91,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,750,000.00",875,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,757,400.00",8787,Last Number Correct,Rs. 40.00,"Rs. 3,472,880.00",86822,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 176,000.00",88,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,400.00",872,2025-07-03,5879,mahajana_sampatha,B,03;04;04;03;00;08,"5879 Thursday July 03, 2025 B 3 4 4 3 0 8",nlb,Letter and 6 Numbers Correct,"Rs. 20,586,464.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 697,520.00",8719,First Number Correct,Rs. 40.00,"Rs. 3,171,360.00",79284,Letter Correct,Rs. 40.00,"Rs. 1,261,560.00",31539,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,260,000.00",84,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,764,000.00",882,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,763,000.00",8815,Last Number Correct,Rs. 40.00,"Rs. 3,486,240.00",87156,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 188,000.00",94,First 3 Numbers Correct,Rs. 200.00,"Rs. 174,800.00",874,2025-07-02,5878,mahajana_sampatha,R,09;06;07;06;08;05,"5878 Wednesday July 02, 2025 R 9 6 7 6 8 5",nlb,Letter and 6 Numbers Correct,"Rs. 20,286,240.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 694,880.00",8686,First Number Correct,Rs. 40.00,"Rs. 3,160,840.00",79021,Letter Correct,Rs. 40.00,"Rs. 1,268,960.00",31724,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,776,000.00",888,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,759,200.00",8796,Last Number Correct,Rs. 40.00,"Rs. 3,477,320.00",86933,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 172,000.00",86,First 3 Numbers Correct,Rs. 200.00,"Rs. 175,600.00",878,2025-07-01,5877,mahajana_sampatha,K,05;06;09;08;07;07,"5877 Tuesday July 01, 2025 K 5 6 9 8 7 7",nlb,Letter and 6 Numbers Correct,"Rs. 20,000,000.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 691,360.00",8642,First Number Correct,Rs. 40.00,"Rs. 3,138,040.00",78451,Letter Correct,Rs. 40.00,"Rs. 1,255,400.00",31385,6 Numbers Correct,"Rs. 2,500,000.00",Rs. 0.00,0,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,305,000.00",87,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,748,000.00",874,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,742,800.00",8714,Last Number Correct,Rs. 40.00,"Rs. 3,449,440.00",86236,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 171,200.00",856,2025-06-30,5876,mahajana_sampatha,M,08;02;06;08;01;04,"5876 Monday June 30, 2025 M 8 2 6 8 1 4",nlb,Letter and 6 Numbers Correct,"Rs. 38,477,660.00","Rs. 38,477,660.00",1,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 576,800.00",7210,First Number Correct,Rs. 40.00,"Rs. 2,613,680.00",65342,Letter Correct,Rs. 40.00,"Rs. 1,048,000.00",26200,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 700,000.00",7,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,140,000.00",76,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,464,000.00",732,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,458,200.00",7291,Last Number Correct,Rs. 40.00,"Rs. 2,881,480.00",72037,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 126,000.00",63,First 3 Numbers Correct,Rs. 200.00,"Rs. 143,200.00",716,2025-06-29,5875,mahajana_sampatha,Q,07;09;05;09;09;08,"5875 Sunday June 29, 2025 Q 7 9 5 9 9 8",nlb,Letter and 6 Numbers Correct,"Rs. 38,352,532.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
First 2 Numbers Correct,Rs. 80.00,"Rs. 663,440.00",8293,First Number Correct,Rs. 40.00,"Rs. 3,005,200.00",75130,Letter Correct,Rs. 40.00,"Rs. 1,204,760.00",30119,6 Numbers Correct,"Rs. 2,500,000.00","Rs. 2,500,000.00",1,Last 5 Numbers Correct,"Rs. 100,000.00","Rs. 900,000.00",9,Last 4 Numbers Correct,"Rs. 15,000.00","Rs. 1,245,000.00",83,Last 3 Numbers Correct,"Rs. 2,000.00","Rs. 1,668,000.00",834,Last 2 Numbers Correct,Rs. 200.00,"Rs. 1,673,200.00",8366,Last Number Correct,Rs. 40.00,"Rs. 3,307,960.00",82699,First 5 Numbers Correct,"Rs. 100,000.00","Rs. 800,000.00",8,First 4 Numbers Correct,"Rs. 2,000.00","Rs. 170,000.00",85,First 3 Numbers Correct,Rs. 200.00,"Rs. 164,400.00",822,2025-06-28,5874,mahajana_sampatha,Y,00;07;00;06;00;06,"5874 Saturday June 28, 2025 Y 0 7 0 6 0 6",nlb,Letter and 6 Numbers Correct,"Rs. 38,100,124.00",Rs. 0.00,0,https://www.nlb.lk/results/mahajana-sampatha
